tc_bps,strategy,annual_return,annual_vol,cagr,sharpe,sortino,max_drawdown,calmar,avg_turnover,crra_ce_annual
50,NarrativeRegimes,0.0464989809539884,0.06783230079976792,0.04211151866476848,0.39065431426555786,0.591417477571955,-0.17583187700490932,0.2394987722481783,0.04786528364589787,0.03546246899505889
50,RiskParity,0.04453991525827878,0.08424379854507667,0.03972013327625068,0.29129640023470804,0.4065344093973275,-0.20172323848246787,0.19690410274522152,0.03261061009640106,0.026645379361852628
50,SixtyForty,0.05338296557340285,0.11670502460439205,0.045834753550079155,0.2860456581588049,0.3643480313734005,-0.3169786590876734,0.14459886252910698,0.026118341315333513,0.017113506565404224
50,NarrativeRegimes,0.06000012734608401,0.0893942217905366,0.050305626112117086,0.4474576381436599,0.7016815079068939,-0.16246845999891368,0.30963318118761907,0.11332168476558245,0.04073429553666341
50,RiskParity,0.05140277979732691,0.08375597945299944,0.04698662426286382,0.3749317959435828,0.5453846412151452,-0.2097424380081765,0.22402058786516116,0.03153765288132585,0.03422175440648134
50,SixtyForty,0.06523385034506778,0.11411968555524264,0.058723429642765224,0.39637202052376086,0.5743348544282376,-0.28816970408321296,0.2037807195228546,0.025113691161858485,0.032257192532504364
50,NarrativeRegimes,0.037783062721160096,0.09006289011532037,-0.007893223787670434,0.1974516107398941,0.25702771246136596,-0.5556874619796489,-0.014204430237728684,0.6906709016139249,0.016689443275170524
50,RiskParity,0.03619738909387124,0.08579516691958727,0.031012721188173664,0.1887913932151035,0.27235767261726407,-0.2347522463516204,0.1321083042661142,0.03203995852149463,0.017551834118707976
50,SixtyForty,0.03476143446831735,0.11894183767927324,0.02635140733025576,0.12410632588443413,0.17238019155714834,-0.3716110438923157,0.07091125994062704,0.026474691632897906,-0.0020226053469265537
50,NarrativeRegimes,0.04154184545402702,0.0797873198277686,0.013894499704947272,0.2699908394031522,0.38395525888449766,-0.37425023510992095,0.03712622839332705,0.40746974249662754,0.025707834921506523
50,RiskParity,0.029358080465167684,0.0874402199562042,0.023733887409830734,0.10702260893047641,0.14999023170153883,-0.3948702504974497,0.060105534362062604,0.03392608776934721,0.009796723323549417
50,SixtyForty,0.02271380443618672,0.12146271025525632,0.013636757786753995,0.022342696210907887,0.029329191282746154,-0.5468256674077886,0.024938035281698925,0.027967460459505582,-0.01628902411151323
50,NarrativeRegimes,0.037423084437582854,0.07890628472664755,0.02456869016448815,0.2208073095564069,0.35718848624669114,-0.2782926000722793,0.08828366315923265,0.16669685334732728,0.022310421952072668
50,RiskParity,0.04278551201699191,0.0852694457273148,0.03773802314741981,0.26721778032729615,0.4210778773565234,-0.24114145165944756,0.15649745362201517,0.034533594839548716,0.025049714835134962
50,SixtyForty,0.043484383162282675,0.11831890443113949,0.03545084387362962,0.1984837780166428,0.2970993732064403,-0.3649966386553931,0.09712649410752541,0.02659495555241601,0.007917574175228204
50,NarrativeRegimes,0.04406493178784526,0.07962297748894731,0.03903157000718638,0.30223601963623853,0.5024711690946846,-0.19445946062453978,0.2007182879240219,0.042684120561113544,0.02873422112530455
50,RiskParity,0.03855496646832164,0.09122983522206718,0.032908067783083306,0.20338704353850964,0.28741123515641476,-0.20640879108614152,0.1594315223199463,0.03280696439144998,0.017567171364171408
50,SixtyForty,0.04394876185557485,0.12974474283313756,0.03439923322285354,0.1845836781716461,0.26576899059305914,-0.3433855020085781,0.10017671981385579,0.02769089220647931,0.0009771333377135427
50,NarrativeRegimes,0.02936645240749833,0.07039871572681347,0.020130416790269612,0.13304862611195098,0.21218378986642578,-0.3048540211012096,0.06603297118257935,0.11538574014329385,0.017070295033612348
50,RiskParity,0.025350833537493962,0.08465189931460114,0.01997496921945774,0.06320984621512236,0.10686287245483597,-0.3424098689045606,0.0583364296226676,0.03312814635945236,0.007539050363234656
50,SixtyForty,0.028463241851636577,0.11603249981016321,0.020303706444956937,0.07293854623043539,0.11952002380839478,-0.47562477135977144,0.04268849662079277,0.02729178454908413,-0.005192317581800832
50,NarrativeRegimes,0.05536541105681243,0.0753780425362779,0.04539935590103794,0.46917391148479043,0.6927587219431505,-0.220635610835747,0.20576622118736607,0.13335460506143132,0.04184496395228843
50,RiskParity,0.046416830572907186,0.08051119340639393,0.042012361509226714,0.32811376226363637,0.4934357035235093,-0.19425361944297326,0.21627582348116928,0.03252394248893511,0.030479576459626845
